id,name,sku,price,regular_price,sale_price,currency,in_stock,permalink,short_description,description,categories,images,image_urls,image_local_paths,primary_image_local
18243,מטען רכב TRIO 60W עם כבל טייפ סי,7290122461510,119,119,119,ILS,True,https://artos.co.il/product/%d7%9e%d7%98%d7%a2%d7%9f-%d7%a8%d7%9b%d7%91-trio-60w-%d7%a2%d7%9d-%d7%9b%d7%91%d7%9c-%d7%98%d7%99%d7%99%d7%a4-%d7%a1%d7%99/,,"<div dir=""rtl""><span style=""font-family: arial, sans-serif"">מטען רכב 60W לטעינה מהירה של 3 מכשירים בו זמנית</span></div>
<div dir=""rtl""><span style=""font-family: arial, sans-serif"">כבל מובנה טייפ סי לטעינה מהירה בעוצמה 30W </span></div>
<div dir=""rtl""><span style=""color: #404041;font-family: arial, sans-serif"">כניסת טייפ סי (PD) לטעינה מהירה בעוצמה 30W עם כבל נפרד</span></div>
<div dir=""rtl""><span style=""font-family: arial, sans-serif"">כניסת USB נוספת לטעינה מהירה בעוצמה 30W (QC3.0) עם כבל נפרד</span></div>
<div dir=""rtl"">
<div dir=""rtl""><span style=""font-family: arial, sans-serif"">כבל מובנה, נשלף ונגלל לטעינת מכשיר במושב האחורי</span></div>
</div>
<div dir=""rtl""><span style=""font-family: arial, sans-serif"">עוצמות טעינה: </span></div>
<div dir=""rtl""><span style=""font-family: arial, sans-serif"">כבל טייפ סי מובנה + אחת מהיציאות– מקסימום 60W </span></div>
<div dir=""rtl""><span style=""font-family: arial, sans-serif"">יציאת טייפ סי + יציאת USB &#8211; מקסימום 17W </span></div>
<div dir=""rtl""><span style=""font-family: arial, sans-serif"">טעינה משולבת של  הכבל וכל היציאות ביחד  – מקסימום 47W</span></div>","אביזרי סלולר וגאדג'טים, מטענים",https://artos.co.il/wp-content/uploads/2025/07/358-3-scaled.png,https://artos.co.il/wp-content/uploads/2025/07/358-3-scaled.png,artos_assets/images/18243_00_681bd82ed8.png,artos_assets/images/18243_00_681bd82ed8.png
18173,בריכה משפחתית BEST WAY 2.6 מטר,6942138968019,199,199,199,ILS,False,https://artos.co.il/product/%d7%91%d7%a8%d7%99%d7%9b%d7%94-%d7%9e%d7%a9%d7%a4%d7%97%d7%aa%d7%99%d7%aa-best-way-2-6-%d7%9e%d7%98%d7%a8/,,,"לגינה ולבית, מתנפחים, קמפינג",https://artos.co.il/wp-content/uploads/2025/07/6942138951462-main_75d7460fd5ef1a3614350_nobg.png,https://artos.co.il/wp-content/uploads/2025/07/6942138951462-main_75d7460fd5ef1a3614350_nobg.png,artos_assets/images/18173_00_9f08e8cba2.png,artos_assets/images/18173_00_9f08e8cba2.png
18169,מעמד מגנטי לרכב ,7290122461480,79,79,79,ILS,False,https://artos.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9e%d7%92%d7%a0%d7%98%d7%99-%d7%9c%d7%a8%d7%9b%d7%91/,,"<div dir=""rtl"">פטנט חדש המאפשר הסרה ותליה מחדש של המעמד במקומות שונים</div>
<div dir=""rtl"">מנגנון נעילה והידוק חזקים במיוחד של המעמד על כל משטח</div>
<div dir=""rtl"">מתכוונן 360° (בצורה מעגלית) ו180° (קדימה ואחורה)</div>
<div dir=""rtl"">מגנט חזק במיוחד N52</div>
<div dir=""rtl"">מתאים לשימוש עם כל המכשירים</div>","אביזרי סלולר וגאדג'טים, זרועות לרכב","https://artos.co.il/wp-content/uploads/2025/07/10001-2-1.png, https://artos.co.il/wp-content/uploads/2025/07/1-2-1.png, https://artos.co.il/wp-content/uploads/2025/07/10002-1-1.png",https://artos.co.il/wp-content/uploads/2025/07/10001-2-1.png|https://artos.co.il/wp-content/uploads/2025/07/1-2-1.png|https://artos.co.il/wp-content/uploads/2025/07/10002-1-1.png,artos_assets/images/18169_00_a61cf536c5.png|artos_assets/images/18169_01_8ce93a1683.png|artos_assets/images/18169_02_5e10ad498a.png,artos_assets/images/18169_00_a61cf536c5.png
18163,מאוורר נטען עוצמתי,7290122461503,99,99,99,ILS,True,https://artos.co.il/product/%d7%9e%d7%90%d7%95%d7%95%d7%a8%d7%a8-%d7%a0%d7%98%d7%a2%d7%9f-%d7%a2%d7%95%d7%a6%d7%9e%d7%aa%d7%99/,,"<p>מאוורר נטען עוצמתי 6W</p>
<p>100 עוצמות אוורור שונות</p>
<p>סוללה פנימית נטענת 3000MAH המספיקה לעד 5 שעות עבודה</p>
<p>זמן טעינת המאוורר &#8211; 2.5 שעות</p>
<p>צג דיגיטלי המראה את עוצמת האוורור ומצב הסוללה</p>
<p>נטען באמצעות כבל TYPE C הכלול בערכה</p>","מאוורר, שונות","https://artos.co.il/wp-content/uploads/2025/07/Layer-35-1.png, https://artos.co.il/wp-content/uploads/2025/07/Untitled-2-1.png",https://artos.co.il/wp-content/uploads/2025/07/Layer-35-1.png|https://artos.co.il/wp-content/uploads/2025/07/Untitled-2-1.png,artos_assets/images/18163_00_b8d3f9677c.png|artos_assets/images/18163_01_caf60c9689.png,artos_assets/images/18163_00_b8d3f9677c.png
18157,מיני מקרר לבית ולחוץ,7290110473723,349,349,349,ILS,True,https://artos.co.il/product/%d7%9e%d7%99%d7%a0%d7%99-%d7%9e%d7%a7%d7%a8%d7%a8-%d7%9c%d7%91%d7%99%d7%aa-%d7%95%d7%9c%d7%97%d7%95%d7%a5/,,"<div dir=""rtl"">מיני צידנית בנפח 7 ליטר לשימוש בבית, במשרד ובחוץ</div>
<div dir=""rtl"">מטען חיבור לרכב המאפשר שימוש במקרר מחוץ לבית או למשרד</div>
<div dir=""rtl"">קירור של עד 16° פחות מהטמפרטורה בחוץ</div>
<div dir=""rtl"">יכולת קירור של עד 0° ( כאשר הטמפרטורה בחוץ 16°)</div>
<div dir=""rtl"">פונקציית שמירת טמפרטורה למזון חם</div>
<div dir=""rtl"">להשגת קירור ושמירת טמפרטורה מיטבית &#8211; יש להפעיל את המקרר 3 שעות לפני הכנסת מזון ושתיה</div>
<div dir=""rtl"">גודל חיצוני: 26.6X26.4X33.5 ס&#8221;מ</div>
<div dir=""rtl"">גודל פנימי: 20X14.2X25 ס&#8221;מ</div>","לגינה ולבית, צידניות, קמפינג","https://artos.co.il/wp-content/uploads/2025/07/Asset-4@4x-8-scaled.png, https://artos.co.il/wp-content/uploads/2025/07/Asset-5@4x-8-scaled.png, https://artos.co.il/wp-content/uploads/2025/07/Asset-8@4x-8-scaled.png",https://artos.co.il/wp-content/uploads/2025/07/Asset-4@4x-8-scaled.png|https://artos.co.il/wp-content/uploads/2025/07/Asset-5@4x-8-scaled.png|https://artos.co.il/wp-content/uploads/2025/07/Asset-8@4x-8-scaled.png,artos_assets/images/18157_00_8e4505c6a1.png|artos_assets/images/18157_01_d83a34d070.png|artos_assets/images/18157_02_0fef3666d3.png,artos_assets/images/18157_00_8e4505c6a1.png
17772,משקולת יד אוניברסלית,,599,599,599,ILS,True,https://artos.co.il/product/%d7%9e%d7%a9%d7%a7%d7%95%d7%9c%d7%aa-%d7%99%d7%93-%d7%90%d7%95%d7%a0%d7%99%d7%91%d7%a8%d7%a1%d7%9c%d7%99%d7%aa-2/,,"<p>משקולת אוניברסלית המחליפה 15 משקולות במשקלים שונים הנעים בין 2.25 ל-5.82 ק”ג.<br />
פטנט ייחודי המאפשר החלפה מהירה של משקלים באמצעות גלגלי בחירת המשקל ב-2 קצוות המשקולת ומעבר בטוח בין המשקלים השונים.<br />
חוסך מקום וכסף על משקולות נוספות.</p>","ספורט, שונות",https://artos.co.il/wp-content/uploads/2025/06/729011047675585580_nobg.png,https://artos.co.il/wp-content/uploads/2025/06/729011047675585580_nobg.png,artos_assets/images/17772_00_673c7cf9ef.png,artos_assets/images/17772_00_673c7cf9ef.png
17456,מחצלת קמפינג מגולגלת,,69,69,69,ILS,True,https://artos.co.il/product/%d7%9e%d7%97%d7%a6%d7%9c%d7%aa-%d7%a7%d7%9e%d7%a4%d7%99%d7%a0%d7%92-%d7%9e%d7%92%d7%95%d7%9c%d7%92%d7%9c%d7%aa/,,"<p>מחצלת קמפינג מגולגלת 120X180, ידית נשיאה נוחה , עשויה מפוליפרופילן</p>","קמפינג, ריהוט שטח",https://artos.co.il/wp-content/uploads/2025/05/Layer-0-copy.png,https://artos.co.il/wp-content/uploads/2025/05/Layer-0-copy.png,artos_assets/images/17456_00_9511b296eb.png,artos_assets/images/17456_00_9511b296eb.png
17452,כבל טעינה מהירה נגלל לטייפ סי,,49,49,49,ILS,False,https://artos.co.il/product/%d7%9b%d7%91%d7%9c-%d7%98%d7%a2%d7%99%d7%a0%d7%94-%d7%9e%d7%94%d7%99%d7%a8%d7%94-%d7%a0%d7%92%d7%9c%d7%9c-%d7%9c%d7%98%d7%99%d7%99%d7%a4-%d7%a1%d7%99/,,"<div>כבל טעינה מהירה TYPE C ל TYPE C למכשירים עם חיבור טייפ סי</div>
<div>כבל Retractable נשלף באורך מטר הניתן להחזרה בתוך הגלגל בסיום השימוש</div>
<div>תומך בטעינה עם מטענים מהירים עד 60W</div>",אביזרי סלולר וגאדג'טים,https://artos.co.il/wp-content/uploads/2025/05/Black-TYPE-C-scaled.png,https://artos.co.il/wp-content/uploads/2025/05/Black-TYPE-C-scaled.png,artos_assets/images/17452_00_90f15a40c9.png,artos_assets/images/17452_00_90f15a40c9.png
17400,כבל טעינה מהירה נגלל למכשירי אייפון,,49,49,49,ILS,False,https://artos.co.il/product/%d7%9b%d7%91%d7%9c-%d7%98%d7%a2%d7%99%d7%a0%d7%94-%d7%9e%d7%94%d7%99%d7%a8%d7%94-%d7%9c%d7%9e%d7%9b%d7%a9%d7%99%d7%a8%d7%99-%d7%90%d7%a4%d7%9c/,,"<div>כבל טעינה מהירה Type C לLightning למכשירי אפל עם חיבור לייטנינג</div>
<div>כבל Retractable נשלף באורך מטר הניתן להחזרה בתוך הגלגל בסיום השימוש</div>
<div>תומך בטעינה עם מטענים מהירים עד 27W</div>",אביזרי סלולר וגאדג'טים,https://artos.co.il/wp-content/uploads/2025/05/black-c-iphone2-1-scaled.png,https://artos.co.il/wp-content/uploads/2025/05/black-c-iphone2-1-scaled.png,artos_assets/images/17400_00_b42f392443.png,artos_assets/images/17400_00_b42f392443.png
17297,בריכת פעילות פעילות אקווריום מזרקת דולפין,6942138973686,199,199,199,ILS,True,https://artos.co.il/product/%d7%91%d7%a8%d7%99%d7%9b%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%90%d7%a7%d7%95%d7%95%d7%a8%d7%99%d7%95%d7%9d-%d7%9e%d7%96%d7%a8%d7%a7%d7%aa-%d7%93%d7%95/,,"<p>בריכה מתנפחת לילדים עם מגלשה מדגם אקווריום ומזרקת דולפין. מרכז פעילות מבית Bestway כולל מגלשה, פרח משפריץ מים ועוד פעילויות לילדים.</p>
<p>גודל: 239X206X86 ס&#8221;מ –(הגובה מתייחס מגובה המגלשה).<br />
מכיל כ: 308 ליטר מים</p>","לגינה ולבית, מתנפחים, קמפינג",https://artos.co.il/wp-content/uploads/2025/05/בריכת_פעילות_דולפין-removebg-preview.png,https://artos.co.il/wp-content/uploads/2025/05/בריכת_פעילות_דולפין-removebg-preview.png,artos_assets/images/17297_00_bb87d961ce.png,artos_assets/images/17297_00_bb87d961ce.png
17149,גריל פחמים 1 מטר,7290110479916,149,149,149,ILS,True,https://artos.co.il/product/%d7%92%d7%a8%d7%99%d7%9c-%d7%a4%d7%97%d7%9e%d7%99%d7%9d-1-%d7%9e%d7%98%d7%a8/,,"<p>גריל פחמים מנירוסטה איכותית באורך 1 מטר, ידיות עץ מבודדות חום בצידי הגריל, הרכבה קלה, 2 רשתות צלייה המאפשרות הוספת פחמים במהלך הבישול. מידות כל רשת: 48.9X26.3 ס&#8221;מ, מידות הגריל כאשר הוא מורכב: 100X30X80 ס&#8221;מ, לברביקיו מושלם בטבע, בים או במרפסת הבית.</p>","בישול בשטח, קמפינג","https://artos.co.il/wp-content/uploads/2025/05/מנגל-2.png, https://artos.co.il/wp-content/uploads/2025/05/מנגל-3.png",https://artos.co.il/wp-content/uploads/2025/05/מנגל-2.png|https://artos.co.il/wp-content/uploads/2025/05/מנגל-3.png,artos_assets/images/17149_00_8fd68d0e58.png|artos_assets/images/17149_01_67c81e4e82.png,artos_assets/images/17149_00_8fd68d0e58.png
17148,"החבילה המשתלמת לקיץ &#8211; ערכת קמפינג זוגית עם מנגל, כיסאות, בידורית",,299,386,299,ILS,True,https://artos.co.il/product/%d7%94%d7%97%d7%91%d7%99%d7%9c%d7%94-%d7%94%d7%9e%d7%a9%d7%aa%d7%9c%d7%9e%d7%aa-%d7%9c%d7%a7%d7%99%d7%a5-%d7%a2%d7%a8%d7%9b%d7%aa-%d7%a7%d7%9e%d7%a4%d7%99%d7%a0%d7%92-%d7%96%d7%95%d7%92%d7%99%d7%aa-2/,,"<p>מנגל X : גריל פחמים העשוי מנירוסטת אל חלד איכותית, מתקפל לגודל צר וקומפקטי במיוחד וניתן לנשיאה לכל מקום, מידות הגריל כאשר הוא פתוח: 37*28*44 ס”מ, מידות הגריל כאשר הוא מקופל 46*3*44 סמ, 2 רשתות צלייה לבישול, רשת צלייה תחתונה לבישול קרוב יותר לגחלים. מידות רשת הצלייה העליונה: 42.5*26 ס”מ, מידות רשת הצלייה התחתונה: 42*12.8 סמ, פתחי אוורור בגוף הגריל.</p>
<p>+ מערכת ישיבה במאים: סט ישיבה זוגי לקמפינג הכולל שולחן ושני כסאות ,קומפקטי לשטח וטיולים,מתקפל בקלות לתוך תיק נשיאה, מערכת הישיבה עשויה בד אוקספורד D600, מידות: כסאות במאי: 72X45X45 ס”מ, שולחן: 46X48X48 ס”מ *המוצר מגיע בצבע עפ”י המלאי הקיים אצל הספק וללא אפשרות בחירה*</p>
<p>+ סט כלי אוכל אקולוגי זוגי: סט כלים זוגי המכיל: 2 סטים של סכו”ם (סכין, מזלג וכף), 2 כוסות שתייה 300 מ”ל כל אחד, 2 צלחות עם 4 תאים בכל צלחת. תיק נשיאה מרשת המאפשר אוורור וייבוש הכלים לאחר שטיפה, עשוי מסיבי חיטה ופלסטיק רק פעמי, BPA FREE – אינו פולט חומרים רעילים.</p>
<p>+ בידורית OSHI99: בידוריות ניידת עם מיקרופון חוטי, עוצמה 10W, מיקרופון חוטי, חיבור בלוטוס מובנה, גרסאת בלוטוס 4.2, סוללה פנימית מובנית 1200MAH זמן טעינה 2.5 שעות, רדיו FM, כניסת אודיו AUX, כניסה לכרטיסי זיכרון USB/TF.</p>","מבצעי חגים, קמפינג",https://artos.co.il/wp-content/uploads/2025/05/2708-BANDELCAMPING.png,https://artos.co.il/wp-content/uploads/2025/05/2708-BANDELCAMPING.png,artos_assets/images/17148_00_3c57d5dd91.png,artos_assets/images/17148_00_3c57d5dd91.png
16831,מכונת אספרסו נטענת,7290122461008,199,349,199,ILS,False,https://artos.co.il/product/%d7%9e%d7%9b%d7%95%d7%a0%d7%aa-%d7%90%d7%a1%d7%a4%d7%a8%d7%a1%d7%95-%d7%a0%d7%98%d7%a2%d7%a0%d7%aa-2/,,"<div dir=""rtl""><span style=""font-family: arial, sans-serif"">מכונת אספרסו נטענת תואמת לקפסולות נספרסו וכל קפה טחון, </span><span style=""font-family: arial, sans-serif"">מאפשרת ליהנות מאספרסו בכל מקום וללא חיבור לחשמל, </span><span style=""font-family: arial, sans-serif"">מרתיחה מים עד לטמפרטורה של 86° (לוקח כ5 דקות), </span><span style=""color: #404041;font-family: arial, sans-serif"">קיבולת מיכל  &#8211; 60 מ&#8221;ל, </span><span style=""color: #404041;font-family: arial, sans-serif"">כוס מובנית במכשיר בנפח של 120 מ&#8221;ל, </span><span style=""color: #404041;font-family: arial, sans-serif"">טעינה עם כבל USB הכלול בערכה, </span><span style=""color: #404041;font-family: arial, sans-serif"">עד 40 כוסות אספרסו קצר לטעינה ללא פעולת הרתחה, </span><span style=""color: #404041;font-family: arial, sans-serif"">עד 4 כוסות אפסרסו קצר לאחר פעולת הרתחה של המכונה, </span><span style=""color: #404041;font-family: arial, sans-serif"">זמן טעינת המכונה -3.5 עבודה </span></div>","גאדג'טים, מבצעי חגים, פתרונות שתיה בשטח, קמפינג, שונות","https://artos.co.il/wp-content/uploads/2025/04/88e92d24c53989185d288674cddb78f.png, https://artos.co.il/wp-content/uploads/2025/04/7939ecef90e09e4def539bede176e8a.png, https://artos.co.il/wp-content/uploads/2025/04/barista-pro-2@4x-8.png",https://artos.co.il/wp-content/uploads/2025/04/88e92d24c53989185d288674cddb78f.png|https://artos.co.il/wp-content/uploads/2025/04/7939ecef90e09e4def539bede176e8a.png|https://artos.co.il/wp-content/uploads/2025/04/barista-pro-2@4x-8.png,artos_assets/images/16831_00_1be9e8f5a1.png|artos_assets/images/16831_01_e6a2f3b003.png|artos_assets/images/16831_02_5180ec3c71.png,artos_assets/images/16831_00_1be9e8f5a1.png
16821,מטען רכב מהיר לטעינת 3 מכשירים בו זמנית,7290122460940,119,119,119,ILS,True,https://artos.co.il/product/%d7%9e%d7%98%d7%a2%d7%9f-%d7%a8%d7%9b%d7%91-%d7%9e%d7%94%d7%99%d7%a8-%d7%9c%d7%98%d7%a2%d7%99%d7%a0%d7%aa-3-%d7%9e%d7%9b%d7%a9%d7%99%d7%a8%d7%99%d7%9d-%d7%91%d7%95-%d7%96%d7%9e%d7%a0%d7%99%d7%aa/,,"<div>מטען רכב 53W לטעינה מהירה של 3 מכשירים בו זמנית, כבל מובנה מפוצל עם 2 קונקטורים, לטעינה מהירה בטכנולוגיית PD לכל סוגי המכשירים – LIGHTNING + TYPE C, כניסת USB נוספת לטעינה מהירה (QC3.0) עם כבל נפרד, עוצמות טעינה: כבל TYPE C מובנה – מקסימום 35W , כבל LIGHTNING  מובנה – מקסימום 27W, כניסת USB – מקסימום 18W, עוצמת טעינה משולבת של כל היציאות ביחד  &#8211; 53W, כבל מובנה, נשלף ונגלל לטעינת מכשירים במושב האחורי</div>","אביזרי סלולר וגאדג'טים, מטענים","https://artos.co.il/wp-content/uploads/2025/04/mmexport1741259100980.png, https://artos.co.il/wp-content/uploads/2025/04/EE.png, https://artos.co.il/wp-content/uploads/2025/04/mmexport1741259109635.png",https://artos.co.il/wp-content/uploads/2025/04/mmexport1741259100980.png|https://artos.co.il/wp-content/uploads/2025/04/EE.png|https://artos.co.il/wp-content/uploads/2025/04/mmexport1741259109635.png,artos_assets/images/16821_00_eed18ce202.png|artos_assets/images/16821_01_74088a5081.png|artos_assets/images/16821_02_a334a2cfe3.png,artos_assets/images/16821_00_eed18ce202.png
16814,אוזניות בלוטות׳ אלחוטיות בעיצוב רטרו,,129,129,129,ILS,True,https://artos.co.il/product/%d7%90%d7%95%d7%96%d7%a0%d7%99%d7%95%d7%aa-%d7%91%d7%9c%d7%95%d7%98%d7%95%d7%aa%d7%b3-%d7%90%d7%9c%d7%97%d7%95%d7%98%d7%99%d7%95%d7%aa-%d7%91%d7%a2%d7%99%d7%a6%d7%95%d7%91-%d7%a8%d7%98%d7%a8%d7%95/,,"<p>אוזניות בלוטות׳ אלחוטיות בעיצוב רטרו, מענה וניתוק שיחות טלפון בלחיצת כפתור, כניסה לכרטיסי זכרון TF, כניסת +כבל אודיו AUX לשימוש חוטי באוזניות, זמן טעינת האוזניות- שעתיים, סוללה פנימית 250mah המספיקה לעד 6 שעות עבודה אלחוטית, זמן עבודה עם תאורת לד- 7 שעות, זמן עבודה  ללא תאורת לד- עד 16 שעות, תאורת לד RGB צבעונית בזמן השימוש</p>","אביזרי סלולר וגאדג'טים, אוזניות","https://artos.co.il/wp-content/uploads/2025/04/SE-946黑色2.png, https://artos.co.il/wp-content/uploads/2025/04/SE-946米色5.png, https://artos.co.il/wp-content/uploads/2025/04/SE-946黑色5.png",https://artos.co.il/wp-content/uploads/2025/04/SE-946黑色2.png|https://artos.co.il/wp-content/uploads/2025/04/SE-946米色5.png|https://artos.co.il/wp-content/uploads/2025/04/SE-946黑色5.png,artos_assets/images/16814_00_fe35363754.png|artos_assets/images/16814_01_683d0cc0b7.png|artos_assets/images/16814_02_0dcaf8bbfe.png,artos_assets/images/16814_00_fe35363754.png
